item_id,prompt_id,mean_word,word_var,mean_sent,sent_var,ess_char_len,word_count,prep_comma,unique_word,clause_per_s,mean_clause_l,max_clause_in_s,spelling_err,sent_ave_depth,ave_leaf_depth,automated_readability,linsear_write,stop_prop,positive_sentence_prop,negative_sentence_prop,neutral_sentence_prop,overall_positivity_score,overall_negativity_score,",",.,VB,JJR,WP,PRP$,VBN,VBG,IN,CC,JJS,PRP,MD,WRB,RB,VBD,RBR,VBZ,NNP,POS,WDT,DT,CD,NN,TO,JJ,VBP,RP,NNS,score
220,1,4.7122969837587005,6.418387067253085,11.64864864864865,40.55222790357924,2031,431,64,188,0.16216216216216217,3.3333333333333335,1,86,3.810810810810811,1.9754098360655739,9.2,6.125,0.568445475638051,0.43243243243243246,0.08108108108108109,0.4864864864864865,0.8123108108108108,0,0.03262955854126679,0.0710172744721689,0.04798464491362764,0.0,0.003838771593090211,0.015355086372360844,0.019193857965451054,0.013435700575815739,0.09021113243761997,0.019193857965451054,0.0,0.044145873320537425,0.011516314779270634,0.003838771593090211,0.04030710172744722,0.015355086372360844,0.0,0.023032629558541268,0.09596928982725528,0.0,0.005758157389635317,0.05758157389635317,0.0019193857965451055,0.12859884836852206,0.0345489443378119,0.08637236084452975,0.05566218809980806,0.0019193857965451055,0.07293666026871401,10.0
221,1,4.504854368932039,3.6771609011216864,10.842105263157896,17.185595567867033,928,206,31,84,0.3157894736842105,6.5,1,11,3.9473684210526314,2.0382978723404257,6.5,6.375,0.5339805825242718,0.5263157894736842,0.0,0.47368421052631576,0.7993947368421053,0,0.02553191489361702,0.07659574468085106,0.07234042553191489,0.0,0.00425531914893617,0.00851063829787234,0.00851063829787234,0.01276595744680851,0.10638297872340426,0.03829787234042553,0.0,0.08936170212765958,0.0425531914893617,0.00851063829787234,0.07234042553191489,0.0,0.0,0.00851063829787234,0.02127659574468085,0.0,0.0,0.03404255319148936,0.0,0.10212765957446808,0.01702127659574468,0.07234042553191489,0.05106382978723404,0.00425531914893617,0.10638297872340426,6.0
222,1,4.771689497716895,6.139655136465049,16.22222222222222,49.58024691358025,2090,438,82,149,0.2962962962962963,6.25,1,49,4.592592592592593,2.356299212598425,10.9,12.0,0.547945205479452,0.48148148148148145,0.07407407407407407,0.4444444444444444,0.8345592592592592,0,0.041970802919708027,0.04927007299270073,0.023722627737226276,0.0018248175182481751,0.0036496350364963502,0.005474452554744526,0.03467153284671533,0.010948905109489052,0.10766423357664233,0.029197080291970802,0.0,0.023722627737226276,0.0036496350364963502,0.0036496350364963502,0.03102189781021898,0.0036496350364963502,0.0036496350364963502,0.043795620437956206,0.11678832116788321,0.0018248175182481751,0.0036496350364963502,0.08029197080291971,0.010948905109489052,0.12956204379562045,0.02737226277372263,0.06204379562043796,0.043795620437956206,0.0,0.07116788321167883,9.0
223,1,4.223004694835681,4.328203178381725,30.428571428571427,382.2448979591837,1799,426,77,123,1.0714285714285714,8.733333333333333,3,29,6.714285714285714,3.4526315789473685,20.6,19.666666666666668,0.5234741784037559,0.35714285714285715,0.5714285714285714,0.07142857142857142,0,0.08501428571428572,0.043121149897330596,0.028747433264887063,0.049281314168377825,0.004106776180698152,0.014373716632443531,0.02053388090349076,0.0,0.022587268993839837,0.11498973305954825,0.053388090349075976,0.0,0.06365503080082136,0.01026694045174538,0.012320328542094456,0.03285420944558522,0.004106776180698152,0.004106776180698152,0.018480492813141684,0.03696098562628337,0.006160164271047228,0.002053388090349076,0.06365503080082136,0.0,0.14168377823408623,0.030800821355236138,0.0513347022587269,0.059548254620123205,0.004106776180698152,0.09240246406570841,8.0
224,1,4.422287390029325,4.30261177664451,17.05,72.4475,1508,341,38,99,0.3,5.333333333333333,2,33,4.9,2.572192513368984,8.9,10.166666666666666,0.5806451612903226,0.55,0.0,0.45,0.63959,0,0.010362694300518135,0.05181347150259067,0.05958549222797927,0.0025906735751295338,0.010362694300518135,0.010362694300518135,0.0,0.018134715025906734,0.08808290155440414,0.025906735751295335,0.0,0.046632124352331605,0.02072538860103627,0.0025906735751295338,0.06994818652849741,0.02072538860103627,0.0,0.031088082901554404,0.05699481865284974,0.0,0.0025906735751295338,0.07253886010362694,0.010362694300518135,0.12953367875647667,0.038860103626943004,0.06476683937823834,0.04404145077720207,0.0025906735751295338,0.09585492227979274,8.0
225,1,4.28060263653484,4.70657289483297,12.348837209302326,31.06435911303407,2273,531,63,170,0.16279069767441862,5.714285714285714,2,38,3.7906976744186047,1.946341463414634,5.9,6.0,0.5009416195856874,0.18604651162790697,0.37209302325581395,0.4418604651162791,0,0.09143720930232556,0.0304,0.0704,0.0528,0.008,0.0016,0.0288,0.0128,0.0208,0.0704,0.0288,0.0,0.0896,0.0256,0.0144,0.0656,0.0304,0.0,0.0176,0.0304,0.0016,0.0064,0.08,0.0016,0.1168,0.032,0.0512,0.0416,0.0064,0.048,12.0
226,1,4.55241935483871,5.166607049947973,13.052631578947368,38.57617728531856,1129,248,31,84,0.15789473684210525,10.0,1,16,3.8947368421052633,2.1007194244604315,7.4,5.875,0.5403225806451613,0.2631578947368421,0.2631578947368421,0.47368421052631576,0.9932631578947368,0,0.03146853146853147,0.06293706293706294,0.07342657342657342,0.01048951048951049,0.0,0.05944055944055944,0.0,0.013986013986013986,0.07692307692307693,0.024475524475524476,0.0,0.06643356643356643,0.038461538461538464,0.017482517482517484,0.04195804195804196,0.013986013986013986,0.0,0.01048951048951049,0.04895104895104895,0.0,0.0,0.04895104895104895,0.0034965034965034965,0.10839160839160839,0.02097902097902098,0.04895104895104895,0.055944055944055944,0.01048951048951049,0.1048951048951049,8.0
227,1,4.513812154696133,4.360306461951708,13.407407407407407,33.6488340192044,1634,362,45,107,0.48148148148148145,5.923076923076923,2,31,4.703703703703703,2.3398533007334965,8.0,8.0,0.5718232044198895,0.6666666666666666,0.07407407407407407,0.25925925925925924,0.6697703703703703,0,0.02158273381294964,0.06474820143884892,0.050359712230215826,0.002398081534772182,0.007194244604316547,0.016786570743405275,0.009592326139088728,0.03357314148681055,0.08633093525179857,0.023980815347721823,0.0,0.05515587529976019,0.014388489208633094,0.002398081534772182,0.04316546762589928,0.007194244604316547,0.004796163069544364,0.026378896882494004,0.05275779376498801,0.0,0.004796163069544364,0.06474820143884892,0.002398081534772182,0.14388489208633093,0.050359712230215826,0.05515587529976019,0.06954436450839328,0.007194244604316547,0.07434052757793765,9.0
228,1,4.527397260273973,4.228701444924001,26.545454545454547,266.0661157024794,1322,292,66,89,0.18181818181818182,4.5,1,38,6.363636363636363,3.2238805970149254,17.0,28.0,0.5376712328767124,0.18181818181818182,0.7272727272727273,0.09090909090909091,0,0.41564545454545443,0.06722689075630252,0.028011204481792718,0.025210084033613446,0.0,0.0056022408963585435,0.0056022408963585435,0.011204481792717087,0.0196078431372549,0.11764705882352941,0.01680672268907563,0.0,0.06722689075630252,0.011204481792717087,0.0028011204481792717,0.0392156862745098,0.047619047619047616,0.0,0.0196078431372549,0.11764705882352941,0.0,0.0,0.07282913165266107,0.0,0.11204481792717087,0.025210084033613446,0.06442577030812324,0.0392156862745098,0.0028011204481792717,0.06722689075630252,8.0
229,1,4.123636363636364,3.591986776859524,11.458333333333334,66.16493055555553,1134,275,26,112,0.2916666666666667,7.142857142857143,2,26,3.9583333333333335,2.330188679245283,5.3,6.714285714285714,0.5236363636363637,0.2916666666666667,0.20833333333333334,0.5,0.9704083333333333,0,0.012618296529968454,0.07570977917981073,0.10410094637223975,0.00946372239747634,0.006309148264984227,0.015772870662460567,0.006309148264984227,0.015772870662460567,0.0694006309148265,0.022082018927444796,0.0,0.05993690851735016,0.04100946372239748,0.006309148264984227,0.08201892744479496,0.01892744479495268,0.0,0.01892744479495268,0.022082018927444796,0.0,0.0,0.07886435331230283,0.00946372239747634,0.09779179810725552,0.03785488958990536,0.06309148264984227,0.04100946372239748,0.00946372239747634,0.06624605678233439,8.0
230,1,4.271523178807947,4.281683551890995,14.612903225806452,28.55983350676378,1935,453,75,121,0.12903225806451613,5.0,1,32,4.387096774193548,2.1679841897233203,7.2,7.428571428571429,0.5121412803532008,0.3548387096774194,0.12903225806451613,0.5161290322580645,0.8785741935483871,0,0.02895752895752896,0.059845559845559844,0.05791505791505792,0.003861003861003861,0.0,0.013513513513513514,0.0019305019305019305,0.03861003861003861,0.11583011583011583,0.03088803088803089,0.0,0.0637065637065637,0.023166023166023165,0.009652509652509652,0.05791505791505792,0.007722007722007722,0.0019305019305019305,0.02702702702702703,0.03861003861003861,0.0019305019305019305,0.0,0.09266409266409266,0.003861003861003861,0.13320463320463322,0.023166023166023165,0.04633204633204633,0.04633204633204633,0.003861003861003861,0.059845559845559844,9.0
231,1,4.5,5.184306569343065,11.91304347826087,28.079395085066167,1233,274,37,103,0.0,0,0,20,3.9130434782608696,2.061688311688312,6.6,8.166666666666666,0.5145985401459854,0.6521739130434783,0.08695652173913043,0.2608695652173913,0.7008391304347826,0,0.0189873417721519,0.07278481012658228,0.04430379746835443,0.006329113924050633,0.0031645569620253164,0.006329113924050633,0.0031645569620253164,0.028481012658227847,0.0981012658227848,0.04113924050632911,0.0,0.06962025316455696,0.0189873417721519,0.00949367088607595,0.0759493670886076,0.0031645569620253164,0.0,0.0189873417721519,0.03481012658227848,0.0031645569620253164,0.0,0.06645569620253164,0.0031645569620253164,0.10443037974683544,0.012658227848101266,0.06329113924050633,0.08544303797468354,0.0031645569620253164,0.09177215189873418,8.0
232,1,4.629001883239171,5.382134408659329,14.75,68.52083333333333,2458,531,107,208,0.1111111111111111,9.75,2,40,4.527777777777778,2.5410852713178294,9.9,9.0,0.5160075329566854,0.4166666666666667,0.16666666666666666,0.4166666666666667,0.82575,0,0.06363636363636363,0.05606060606060606,0.025757575757575757,0.0,0.0030303030303030303,0.01818181818181818,0.013636363636363636,0.024242424242424242,0.09848484848484848,0.031818181818181815,0.004545454545454545,0.04696969696969697,0.006060606060606061,0.010606060606060607,0.06363636363636363,0.006060606060606061,0.0,0.03939393939393939,0.045454545454545456,0.0015151515151515152,0.004545454545454545,0.0696969696969697,0.004545454545454545,0.10303030303030303,0.021212121212121213,0.06363636363636363,0.05,0.006060606060606061,0.0803030303030303,12.0
233,1,4.865284974093265,6.821230100136917,21.444444444444443,229.8024691358025,939,193,23,109,0.3333333333333333,4.666666666666667,2,55,4.111111111111111,2.431924882629108,14.2,10.333333333333334,0.616580310880829,0.5555555555555556,0.0,0.4444444444444444,0.6806444444444444,0,0.02830188679245283,0.04245283018867924,0.05188679245283019,0.0047169811320754715,0.0047169811320754715,0.018867924528301886,0.0,0.018867924528301886,0.08018867924528301,0.05660377358490566,0.0,0.05188679245283019,0.02830188679245283,0.0,0.0330188679245283,0.009433962264150943,0.0,0.0047169811320754715,0.009433962264150943,0.0,0.0,0.06132075471698113,0.0047169811320754715,0.2028301886792453,0.014150943396226415,0.10849056603773585,0.04716981132075472,0.0,0.08490566037735849,7.0
234,1,4.351351351351352,4.901122252473576,12.71875,38.5771484375,1771,407,59,108,0.15625,5.6,1,13,4.15625,2.2149122807017543,6.9,5.444444444444445,0.4864864864864865,0.1875,0.125,0.6875,0.986521875,0,0.02586206896551724,0.06896551724137931,0.0603448275862069,0.004310344827586207,0.0021551724137931034,0.008620689655172414,0.01293103448275862,0.021551724137931036,0.10129310344827586,0.032327586206896554,0.0,0.07974137931034483,0.036637931034482756,0.004310344827586207,0.040948275862068964,0.008620689655172414,0.004310344827586207,0.015086206896551725,0.023706896551724137,0.0,0.0,0.07758620689655173,0.004310344827586207,0.1206896551724138,0.04310344827586207,0.06465517241379311,0.04741379310344827,0.008620689655172414,0.07543103448275862,8.0
235,1,4.194630872483222,4.888293320120715,15.68421052631579,219.90027700831027,1250,298,52,91,0.2631578947368421,7.4,1,18,4.2631578947368425,2.13595166163142,8.4,11.8,0.4966442953020134,0.631578947368421,0.0,0.3684210526315789,0.6866736842105262,0,0.030303030303030304,0.05757575757575758,0.051515151515151514,0.0,0.015151515151515152,0.021212121212121213,0.006060606060606061,0.00909090909090909,0.12727272727272726,0.024242424242424242,0.0030303030303030303,0.10303030303030303,0.024242424242424242,0.0030303030303030303,0.05454545454545454,0.006060606060606061,0.0030303030303030303,0.024242424242424242,0.0030303030303030303,0.0,0.0,0.03636363636363636,0.01818181818181818,0.13636363636363635,0.024242424242424242,0.06060606060606061,0.07272727272727272,0.0,0.07575757575757576,7.0
236,1,3.8407960199004973,3.3577386698349088,20.1,138.09,772,201,20,78,0.4,6.25,2,33,4.3,2.2171945701357467,7.3,13.5,0.48258706467661694,0.7,0.0,0.3,0.69571,0,0.01818181818181818,0.045454545454545456,0.08636363636363636,0.0,0.0,0.004545454545454545,0.0,0.013636363636363636,0.07272727272727272,0.06363636363636363,0.0,0.08636363636363636,0.05,0.00909090909090909,0.03636363636363636,0.031818181818181815,0.0,0.004545454545454545,0.03636363636363636,0.0,0.004545454545454545,0.07272727272727272,0.004545454545454545,0.11363636363636363,0.022727272727272728,0.05454545454545454,0.07727272727272727,0.013636363636363636,0.06363636363636363,6.0
237,1,4.481012658227848,5.882550873257488,18.58823529411765,115.65397923875433,1416,316,37,114,0.6470588235294118,8.545454545454545,3,19,5.588235294117647,3.0833333333333335,10.8,11.6,0.5,0.23529411764705882,0.5294117647058824,0.23529411764705882,0,0.17407647058823528,0.01971830985915493,0.04788732394366197,0.04788732394366197,0.0,0.0,0.028169014084507043,0.022535211267605635,0.02535211267605634,0.08450704225352113,0.02535211267605634,0.0,0.07887323943661972,0.011267605633802818,0.01971830985915493,0.05070422535211268,0.014084507042253521,0.0,0.01971830985915493,0.04225352112676056,0.0,0.008450704225352112,0.07042253521126761,0.008450704225352112,0.1267605633802817,0.04788732394366197,0.036619718309859155,0.0676056338028169,0.0028169014084507044,0.07323943661971831,8.0
238,1,4.26791277258567,4.557506235382032,24.692307692307693,267.75147928994085,1370,321,44,96,0.6153846153846154,17.75,3,13,6.6923076923076925,4.181818181818182,13.7,12.6,0.5109034267912772,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.7693692307692308,0,0.008670520231213872,0.03757225433526012,0.05202312138728324,0.005780346820809248,0.002890173410404624,0.011560693641618497,0.0,0.02023121387283237,0.11849710982658959,0.03468208092485549,0.002890173410404624,0.057803468208092484,0.017341040462427744,0.008670520231213872,0.0838150289017341,0.0,0.0,0.014450867052023121,0.005780346820809248,0.02023121387283237,0.002890173410404624,0.07225433526011561,0.0,0.09826589595375723,0.04335260115606936,0.08959537572254335,0.07803468208092486,0.0,0.09248554913294797,9.0
239,1,4.502283105022831,4.724880632180314,20.857142857142858,36.7891156462585,1972,438,74,77,0.42857142857142855,7.444444444444445,1,15,4.9523809523809526,2.421711899791232,11.2,12.4,0.5091324200913242,0.5714285714285714,0.09523809523809523,0.3333333333333333,0.7561095238095238,0,0.01875,0.04375,0.041666666666666664,0.01875,0.0,0.020833333333333332,0.004166666666666667,0.06458333333333334,0.13541666666666666,0.020833333333333332,0.0,0.07083333333333333,0.029166666666666667,0.008333333333333333,0.10208333333333333,0.00625,0.004166666666666667,0.022916666666666665,0.0,0.0,0.0,0.06666666666666667,0.0020833333333333333,0.15208333333333332,0.008333333333333333,0.05416666666666667,0.05416666666666667,0.0020833333333333333,0.04375,9.0
240,1,4.456692913385827,6.169384338768667,13.368421052631579,39.70637119113574,1132,254,41,110,0.10526315789473684,5.5,1,24,4.052631578947368,2.111864406779661,7.4,7.142857142857142,0.547244094488189,0.47368421052631576,0.05263157894736842,0.47368421052631576,0.7919526315789474,0,0.049342105263157895,0.0625,0.05592105263157895,0.0,0.0,0.06578947368421052,0.006578947368421052,0.013157894736842105,0.08552631578947369,0.023026315789473683,0.0,0.06907894736842106,0.0,0.003289473684210526,0.039473684210526314,0.019736842105263157,0.0,0.013157894736842105,0.05921052631578947,0.0,0.0,0.03618421052631579,0.003289473684210526,0.17763157894736842,0.04276315789473684,0.03618421052631579,0.05263157894736842,0.003289473684210526,0.06578947368421052,8.0
241,1,4.504065040650406,4.6483574591843455,20.5,211.41666666666666,1108,246,32,95,0.25,6.333333333333333,1,32,4.75,2.87360594795539,12.7,61.0,0.5284552845528455,0.5833333333333334,0.16666666666666666,0.25,0.7005083333333333,0,0.02127659574468085,0.0425531914893617,0.05319148936170213,0.0070921985815602835,0.0035460992907801418,0.0035460992907801418,0.0070921985815602835,0.02127659574468085,0.09219858156028368,0.07801418439716312,0.0,0.05319148936170213,0.02127659574468085,0.010638297872340425,0.04964539007092199,0.0070921985815602835,0.0,0.028368794326241134,0.08865248226950355,0.0,0.0035460992907801418,0.07092198581560284,0.0035460992907801418,0.10638297872340426,0.02127659574468085,0.04609929078014184,0.05673758865248227,0.0035460992907801418,0.07801418439716312,9.0
242,1,4.3503480278422275,4.905098486765259,13.903225806451612,26.79708636836629,1875,431,76,115,0.1935483870967742,4.666666666666667,1,25,4.580645161290323,2.24750499001996,7.6,8.833333333333334,0.4779582366589327,0.41935483870967744,0.12903225806451613,0.45161290322580644,0.8701741935483871,0,0.04448742746615087,0.058027079303675046,0.061895551257253385,0.005802707930367505,0.0038684719535783366,0.02321083172147002,0.007736943907156673,0.030947775628626693,0.10251450676982592,0.030947775628626693,0.0,0.05029013539651837,0.019342359767891684,0.005802707930367505,0.03481624758220503,0.005802707930367505,0.0038684719535783366,0.02321083172147002,0.058027079303675046,0.0019342359767891683,0.0019342359767891683,0.08123791102514506,0.0,0.13539651837524178,0.03868471953578337,0.03481624758220503,0.0425531914893617,0.009671179883945842,0.05609284332688588,9.0
243,1,3.8718354430379747,3.9281940995032834,18.58823529411765,76.59515570934256,2447,632,93,125,0.2647058823529412,5.0,2,13,5.117647058823529,2.492040520984081,7.7,7.0,0.43670886075949367,0.5882352941176471,0.14705882352941177,0.2647058823529412,0.76205,0,0.02608695652173913,0.04927536231884058,0.08405797101449275,0.007246376811594203,0.008695652173913044,0.011594202898550725,0.010144927536231883,0.017391304347826087,0.10869565217391304,0.02753623188405797,0.0014492753623188406,0.08985507246376812,0.028985507246376812,0.005797101449275362,0.04492753623188406,0.005797101449275362,0.0014492753623188406,0.020289855072463767,0.010144927536231883,0.0,0.0014492753623188406,0.08985507246376812,0.0,0.1246376811594203,0.0536231884057971,0.036231884057971016,0.05652173913043478,0.013043478260869565,0.057971014492753624,11.0
244,1,3.95702005730659,3.336261607047566,23.266666666666666,176.46222222222227,1381,349,49,98,0.5333333333333333,10.25,2,20,6.6,3.5170603674540684,9.3,14.25,0.46418338108882523,0.6,0.2,0.2,0.6994533333333334,0,0.013368983957219251,0.0374331550802139,0.058823529411764705,0.0,0.008021390374331552,0.0213903743315508,0.0053475935828877,0.040106951871657755,0.11764705882352941,0.03208556149732621,0.0,0.07219251336898395,0.0106951871657754,0.0053475935828877,0.0427807486631016,0.00267379679144385,0.0053475935828877,0.026737967914438502,0.0053475935828877,0.00267379679144385,0.0106951871657754,0.07219251336898395,0.00267379679144385,0.13636363636363635,0.05614973262032086,0.07754010695187166,0.07219251336898395,0.008021390374331552,0.0481283422459893,7.0
245,1,4.167664670658683,4.906020294739863,23.857142857142858,98.40816326530613,696,167,16,58,0.42857142857142855,9.666666666666666,2,8,7.285714285714286,3.6875,12.5,15.25,0.46107784431137727,0.8571428571428571,0.0,0.14285714285714285,0.6010428571428572,0,0.0,0.04,0.10285714285714286,0.0,0.0,0.005714285714285714,0.0,0.0,0.09142857142857143,0.05142857142857143,0.0,0.10857142857142857,0.02857142857142857,0.011428571428571429,0.04,0.005714285714285714,0.0,0.0,0.0,0.0,0.011428571428571429,0.07428571428571429,0.0,0.13714285714285715,0.08,0.03428571428571429,0.09714285714285714,0.022857142857142857,0.05714285714285714,7.0
246,1,4.436532507739938,5.273835654516023,14.681818181818182,70.12603305785123,2866,646,96,190,0.2727272727272727,9.416666666666666,1,23,4.568181818181818,2.63265306122449,8.2,5.555555555555555,0.5030959752321982,0.5909090909090909,0.11363636363636363,0.29545454545454547,0.7250522727272727,0,0.03382949932341001,0.05953991880920163,0.06765899864682003,0.008119079837618403,0.0040595399188092015,0.02571041948579161,0.02435723951285521,0.010825439783491205,0.09607577807848444,0.03247631935047361,0.0040595399188092015,0.05006765899864682,0.02706359945872801,0.005412719891745603,0.05142083897158322,0.018944519621109608,0.005412719891745603,0.018944519621109608,0.023004059539918808,0.0013531799729364006,0.005412719891745603,0.06901217861975643,0.0027063599458728013,0.12178619756427606,0.04059539918809202,0.05277401894451962,0.03924221921515562,0.005412719891745603,0.06901217861975643,11.0
247,1,4.358208955223881,4.478651518526772,14.357142857142858,58.87244897959183,1752,402,78,132,0.2857142857142857,7.75,3,27,4.142857142857143,2.2379958246346554,7.1,10.166666666666666,0.5024875621890548,0.7142857142857143,0.07142857142857142,0.21428571428571427,0.7054964285714285,0,0.06762295081967214,0.05737704918032787,0.055327868852459015,0.004098360655737705,0.00819672131147541,0.00819672131147541,0.006147540983606557,0.02663934426229508,0.09221311475409837,0.05122950819672131,0.0020491803278688526,0.06967213114754098,0.03483606557377049,0.0020491803278688526,0.04918032786885246,0.0020491803278688526,0.004098360655737705,0.040983606557377046,0.036885245901639344,0.0,0.0,0.06557377049180328,0.00819672131147541,0.11065573770491803,0.01639344262295082,0.06147540983606557,0.036885245901639344,0.0,0.06762295081967214,8.0
248,1,4.074380165289257,4.34983949183799,12.1,22.240000000000002,1972,484,42,112,0.325,5.769230769230769,1,27,4.0,2.138888888888889,4.9,6.375,0.47520661157024796,0.65,0.0,0.35,0.6430425,0,0.016605166051660517,0.07380073800738007,0.07380073800738007,0.005535055350553505,0.007380073800738007,0.014760147601476014,0.012915129151291513,0.01107011070110701,0.06088560885608856,0.046125461254612546,0.0,0.09040590405904059,0.03505535055350553,0.005535055350553505,0.05719557195571956,0.00922509225092251,0.005535055350553505,0.016605166051660517,0.02029520295202952,0.0,0.0036900369003690036,0.07011070110701106,0.0,0.1014760147601476,0.033210332103321034,0.06826568265682657,0.06273062730627306,0.0018450184501845018,0.07564575645756458,9.0
249,1,4.616071428571429,5.034146471088422,14.608695652173912,37.194706994328925,1551,336,59,95,0.21739130434782608,7.4,1,36,4.304347826086956,2.1886304909560725,9.2,12.6,0.5922619047619048,0.2608695652173913,0.30434782608695654,0.43478260869565216,0.9963652173913043,0,0.04589371980676329,0.05555555555555555,0.03864734299516908,0.033816425120772944,0.0,0.00966183574879227,0.00966183574879227,0.014492753623188406,0.0966183574879227,0.00966183574879227,0.0,0.043478260869565216,0.026570048309178744,0.007246376811594203,0.036231884057971016,0.007246376811594203,0.0,0.028985507246376812,0.1111111111111111,0.0,0.0,0.06763285024154589,0.0024154589371980675,0.17391304347826086,0.01932367149758454,0.06280193236714976,0.04106280193236715,0.007246376811594203,0.033816425120772944,9.0
250,1,4.514563106796117,4.638137430483567,12.875,46.026041666666664,1395,309,53,117,0.16666666666666666,8.25,1,23,3.8333333333333335,2.2084507042253523,8.1,5.666666666666667,0.5436893203883495,0.375,0.20833333333333334,0.4166666666666667,0.8934041666666667,0,0.04632152588555858,0.0653950953678474,0.04904632152588556,0.008174386920980926,0.0027247956403269754,0.013623978201634877,0.010899182561307902,0.021798365122615803,0.09809264305177112,0.04087193460490463,0.0027247956403269754,0.035422343324250684,0.02997275204359673,0.008174386920980926,0.0681198910081744,0.0,0.005449591280653951,0.02997275204359673,0.04632152588555858,0.0,0.013623978201634877,0.05994550408719346,0.0027247956403269754,0.12534059945504086,0.013623978201634877,0.0653950953678474,0.043596730245231606,0.008174386920980926,0.0681198910081744,10.0
251,1,4.2140287769784175,4.732968661042395,20.59259259259259,56.09327846364882,2343,556,88,144,0.5555555555555556,6.266666666666667,2,27,5.555555555555555,2.611556982343499,9.3,11.6,0.5035971223021583,0.6666666666666666,0.0,0.3333333333333333,0.6327407407407408,0,0.039936102236421724,0.04313099041533546,0.09584664536741214,0.003194888178913738,0.011182108626198083,0.011182108626198083,0.004792332268370607,0.011182108626198083,0.10063897763578275,0.03354632587859425,0.001597444089456869,0.07667731629392971,0.036741214057507986,0.011182108626198083,0.06549520766773163,0.001597444089456869,0.003194888178913738,0.027156549520766772,0.011182108626198083,0.0,0.003194888178913738,0.07028753993610223,0.0,0.11022364217252396,0.039936102236421724,0.04952076677316294,0.04792332268370607,0.012779552715654952,0.06549520766773163,9.0
252,1,4.361179361179361,4.481343080851682,15.653846153846153,83.68786982248523,1775,407,54,100,0.34615384615384615,8.11111111111111,2,27,4.769230769230769,2.6255506607929515,9.0,10.166666666666666,0.49385749385749383,0.5769230769230769,0.0,0.4230769230769231,0.69635,0,0.011086474501108648,0.057649667405764965,0.05321507760532151,0.004434589800443459,0.024390243902439025,0.015521064301552107,0.004434589800443459,0.013303769401330377,0.10864745011086474,0.03991130820399113,0.0022172949002217295,0.05321507760532151,0.024390243902439025,0.0022172949002217295,0.06208425720620843,0.008869179600886918,0.0,0.013303769401330377,0.022172949002217297,0.0,0.0066518847006651885,0.08425720620842572,0.0,0.10864745011086474,0.024390243902439025,0.04878048780487805,0.07317073170731707,0.013303769401330377,0.10199556541019955,9.0
253,1,4.290909090909091,4.288099173553723,15.714285714285714,60.63265306122448,944,220,23,77,0.21428571428571427,3.6666666666666665,2,19,4.785714285714286,2.463035019455253,6.8,6.125,0.5272727272727272,0.14285714285714285,0.5714285714285714,0.2857142857142857,0,0.20873571428571427,0.007662835249042145,0.05363984674329502,0.04980842911877394,0.007662835249042145,0.01532567049808429,0.022988505747126436,0.007662835249042145,0.007662835249042145,0.08045977011494253,0.03065134099616858,0.0,0.0842911877394636,0.02681992337164751,0.019157088122605363,0.06513409961685823,0.0,0.0,0.02681992337164751,0.022988505747126436,0.05747126436781609,0.0,0.038314176245210725,0.0,0.14559386973180077,0.01532567049808429,0.0842911877394636,0.0842911877394636,0.0,0.019157088122605363,6.0
254,1,4.071428571428571,4.0454206072673,18.516129032258064,62.24973985431843,2337,574,77,173,0.25806451612903225,5.5,2,50,5.258064516129032,2.5779527559055118,8.2,7.2857142857142865,0.4895470383275261,0.6129032258064516,0.0967741935483871,0.2903225806451613,0.7872,0,0.024390243902439025,0.04725609756097561,0.05945121951219512,0.009146341463414634,0.001524390243902439,0.0350609756097561,0.006097560975609756,0.013719512195121951,0.09298780487804878,0.022865853658536585,0.0,0.09146341463414634,0.01524390243902439,0.01676829268292683,0.06707317073170732,0.0350609756097561,0.0,0.028963414634146343,0.04420731707317073,0.001524390243902439,0.003048780487804878,0.07774390243902439,0.001524390243902439,0.14634146341463414,0.039634146341463415,0.038109756097560975,0.03353658536585366,0.012195121951219513,0.03048780487804878,10.0
255,1,4.138036809815951,4.5361605630622295,14.173913043478262,55.62192816635161,1349,326,47,115,0.34782608695652173,5.125,1,17,4.521739130434782,2.3668478260869565,6.0,9.0,0.46932515337423314,0.6521739130434783,0.0,0.34782608695652173,0.6941173913043478,0,0.035326086956521736,0.0625,0.051630434782608696,0.008152173913043478,0.0,0.019021739130434784,0.005434782608695652,0.016304347826086956,0.09239130434782608,0.043478260869565216,0.002717391304347826,0.10326086956521739,0.010869565217391304,0.002717391304347826,0.07065217391304347,0.008152173913043478,0.0,0.019021739130434784,0.008152173913043478,0.0,0.005434782608695652,0.0625,0.0,0.14673913043478262,0.02717391304347826,0.035326086956521736,0.08695652173913043,0.010869565217391304,0.057065217391304345,8.0
